timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635363230760, 88.82, 200, XCHI, 89.06, 100, IEXG, 88.94, 10, MEMX, 321107, 2.89649e+07, 90.2031, 200, 1, 100, 1, 1, 0, 1, 0, 0, 0
1635363230761, 88.82, 200, XCHI, 89.06, 100, IEXG, 88.95, 100, ARCX, 321207, 2.89738e+07, 90.2028, 200, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635363231017, 88.81, 100, XNAS, 89.06, 100, IEXG, 89, 100, XADF, 321307, 2.89827e+07, 90.2024, 100, 1, 300, 3, 0, 1, 0, 1, 0, 0
1635363235907, 88.78, 100, XNYS, 89.05, 100, XNAS, 88.8164, 5, XADF, 321312, 2.89831e+07, 90.2024, 100, 1, 400, 4, 1, 1, 0, 0, 1, 0
1635363257143, 88.78, 100, XNYS, 89.05, 100, XNAS, 88.9, 1, XADF, 321313, 2.89832e+07, 90.2024, 100, 1, 300, 3, 1, 1, 0, 0, 1, 0
1635363257310, 88.78, 100, XNYS, 89.05, 100, XNAS, 88.81, 4, IEXG, 321317, 2.89835e+07, 90.2023, 100, 1, 200, 2, 1, 0, 0, 0, 1, 0
1635363258356, 88.78, 100, XNYS, 89.03, 100, IEXG, 88.89, 1, ARCX, 321318, 2.89836e+07, 90.2023, 100, 1, 300, 3, 1, 0, 0, 0, 1, 0
1635363258356, 88.78, 100, EPRL, 89.03, 100, IEXG, 88.89, 3, IEXG, 321321, 2.89839e+07, 90.2023, 100, 1, 300, 3, 1, 0, 0, 0, 1, 0
1635363261136, 88.78, 100, EPRL, 89.03, 100, IEXG, 88.89, 100, EDGA, 321421, 2.89928e+07, 90.2019, 100, 1, 300, 3, 0, 1, 0, 0, 1, 0
1635363261136, 88.78, 100, EPRL, 89.03, 100, IEXG, 88.86, 100, BATY, 321521, 2.90017e+07, 90.2015, 100, 1, 300, 3, 0, 1, 0, 0, 1, 0
1635363261140, 88.73, 100, BATS, 89.02, 200, XCHI, 88.905, 100, XADF, 321621, 2.90106e+07, 90.2011, 200, 2, 300, 2, 0, 1, 0, 1, 0, 0
1635363265921, 88.73, 100, BATS, 89.02, 100, IEXG, 88.875, 50, XADF, 321671, 2.9015e+07, 90.2009, 200, 2, 300, 3, 1, 1, 1, 0, 0, 0
1635363271085, 88.78, 100, XNAS, 89.12, 100, XNAS, 88.79, 5, XADF, 321676, 2.90155e+07, 90.2009, 100, 1, 200, 2, 1, 1, 0, 0, 1, 0
1635363276036, 88.76, 100, XNYS, 89.11, 100, XNAS, 88.935, 100, XADF, 321776, 2.90243e+07, 90.2005, 200, 2, 100, 1, 0, 1, 1, 0, 0, 0
1635363282121, 88.76, 100, XNYS, 89.11, 100, XNAS, 88.92, 2, XNAS, 321778, 2.90245e+07, 90.2005, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635363288590, 88.76, 100, XNYS, 89.11, 100, XNAS, 88.935, 19, XADF, 321797, 2.90262e+07, 90.2004, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635363291141, 88.76, 100, XNYS, 89.11, 100, XNAS, 88.92, 98, XNAS, 321895, 2.90349e+07, 90.2, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363297185, 88.78, 100, EPRL, 89.11, 100, XNAS, 89.095, 6, XADF, 321901, 2.90355e+07, 90.2, 100, 1, 100, 1, 1, 1, 0, 1, 0, 0
1635363297330, 88.79, 100, EPRL, 89.11, 100, XNAS, 89.095, 1, XADF, 321902, 2.90356e+07, 90.2, 200, 2, 100, 1, 1, 1, 0, 1, 0, 0
1635363304327, 88.79, 100, XNYS, 89.03, 100, XNAS, 88.91, 1, XADF, 321903, 2.90356e+07, 90.2, 300, 3, 100, 1, 1, 1, 1, 0, 0, 0
1635363316693, 88.79, 100, XNYS, 89.02, 100, XNAS, 88.9, 1, XNAS, 321904, 2.90357e+07, 90.2, 200, 2, 200, 2, 1, 0, 0, 0, 1, 0
1635363323300, 88.79, 100, ARCX, 89.02, 100, XNAS, 89.01, 100, IEXG, 322004, 2.90446e+07, 90.1996, 100, 1, 300, 3, 0, 1, 0, 1, 0, 0
1635363328037, 88.79, 100, ARCX, 89.02, 100, IEXG, 88.91, 1, XNAS, 322005, 2.90447e+07, 90.1996, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363328043, 88.79, 100, ARCX, 89.02, 100, IEXG, 88.9, 8, XNAS, 322013, 2.90454e+07, 90.1996, 100, 1, 200, 2, 1, 0, 0, 0, 1, 0
1635363331595, 88.79, 100, ARCX, 89.02, 100, IEXG, 88.905, 100, XADF, 322113, 2.90543e+07, 90.1992, 100, 1, 300, 3, 0, 1, 1, 0, 0, 0
1635363343191, 88.79, 100, ARCX, 89.01, 100, XNAS, 88.9, 100, XADF, 322213, 2.90632e+07, 90.1988, 100, 1, 200, 2, 0, 1, 1, 0, 0, 0
1635363351142, 88.79, 100, ARCX, 89.01, 100, XNAS, 88.87, 77, XNAS, 322290, 2.90701e+07, 90.1984, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363351142, 88.79, 100, ARCX, 89.01, 100, XNAS, 88.9, 4, EDGX, 322294, 2.90704e+07, 90.1984, 100, 1, 100, 1, 1, 0, 1, 0, 0, 0
1635363364719, 88.79, 100, ARCX, 89.03, 100, XNAS, 88.91, 1, XADF, 322295, 2.90705e+07, 90.1984, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635363368620, 88.8, 100, XNYS, 89.03, 100, XNAS, 88.91, 1, XNAS, 322296, 2.90706e+07, 90.1984, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635363368640, 88.8, 100, EPRL, 89.02, 100, ARCX, 88.8199, 91, XADF, 322387, 2.90787e+07, 90.198, 100, 1, 100, 1, 1, 1, 0, 0, 1, 0
